,0,0,,
133,lichen_133.scaffold_303.region001.gbk,0.015414258,TRUE,0
133,lichen_133.scaffold_310.region001.gbk,0.050498252,TRUE,0
133,lichen_133.scaffold_338.region001.gbk,0.038416829,TRUE,0
133,lichen_133.scaffold_4.region001.gbk,0.157349694,TRUE,0
133,lichen_133.scaffold_406.region001.gbk,0.006430935,TRUE,0
133,lichen_133.scaffold_41.region001.gbk,0.005827597,TRUE,0
133,lichen_133.scaffold_414.region001.gbk,0.01752706,TRUE,0
133,lichen_133.scaffold_537.region001.gbk,0.032532429,TRUE,0
133,lichen_133.scaffold_58.region001.gbk,0.18214657,TRUE,0
133,lichen_133.scaffold_611.region001.gbk,0,TRUE,0
133,lichen_133.scaffold_70.region001.gbk,1.11E-16,TRUE,0
133,lichen_133.scaffold_83.region001.gbk,0.023358393,TRUE,0
133,lichen_133.scaffold_847.region001.gbk,0.025131372,TRUE,0
133,lichen_133.scaffold_864.region001.gbk,0.054439793,TRUE,0
133,lichen_133.scaffold_919.region001.gbk,0.178110708,TRUE,0
133,lichen_133.scaffold_944.region001.gbk,0.015414258,TRUE,0
133,lichen_133.scaffold_970.region001.gbk,0.048629083,TRUE,0
134,lichen_134.scaffold_1.region001.gbk,0.070145223,TRUE,0
134,lichen_134.scaffold_1007.region001.gbk,0.048629083,TRUE,0
134,lichen_134.scaffold_1071.region001.gbk,0.033306206,TRUE,0
134,lichen_134.scaffold_1152.region001.gbk,0.178110708,TRUE,0
134,lichen_134.scaffold_1170.region001.gbk,0.022727273,TRUE,0
134,lichen_134.scaffold_1285.region001.gbk,0.035555556,TRUE,0
134,lichen_134.scaffold_16.region001.gbk,0.048091899,TRUE,0
134,lichen_134.scaffold_19.region001.gbk,0.006305595,TRUE,0
134,lichen_134.scaffold_2.region001.gbk,0.032044972,TRUE,0
134,lichen_134.scaffold_202.region001.gbk,0.029032258,TRUE,0
134,lichen_134.scaffold_298.region001.gbk,0.038544881,TRUE,0
134,lichen_134.scaffold_314.region001.gbk,0.015414258,TRUE,0
134,lichen_134.scaffold_336.region001.gbk,0.011382657,TRUE,0
134,lichen_134.scaffold_345.region001.gbk,0.130434783,TRUE,0
134,lichen_134.scaffold_364.region001.gbk,0.006774414,TRUE,0
134,lichen_134.scaffold_395.region001.gbk,0.01734104,TRUE,0
134,lichen_134.scaffold_403.region001.gbk,0.013153021,TRUE,0
134,lichen_134.scaffold_408.region001.gbk,0.057971014,TRUE,0
134,lichen_134.scaffold_415.region001.gbk,0.038416829,TRUE,0
134,lichen_134.scaffold_418.region001.gbk,0.014825681,TRUE,0
134,lichen_134.scaffold_42.region001.gbk,0.006227695,TRUE,0
134,lichen_134.scaffold_451.region001.gbk,1.11E-16,TRUE,0
134,lichen_134.scaffold_514.region001.gbk,0.041729167,TRUE,0
134,lichen_134.scaffold_546.region001.gbk,0.006385448,TRUE,0
134,lichen_134.scaffold_609.region001.gbk,0,TRUE,0
134,lichen_134.scaffold_617.region001.gbk,0.025131372,TRUE,0
134,lichen_134.scaffold_62.region001.gbk,0.129183271,TRUE,0
134,lichen_134.scaffold_64.region001.gbk,0.047374345,TRUE,0
134,lichen_134.scaffold_7.region001.gbk,0.170577962,TRUE,0
134,lichen_134.scaffold_785.region001.gbk,0.067042337,TRUE,0
134,lichen_134.scaffold_914.region001.gbk,0,TRUE,0
135,lichen_135.c00019_NODE_19...region001.gbk,0.013487476,TRUE,0
135,lichen_135.c00021_NODE_21...region001.gbk,0.062225757,TRUE,0
135,lichen_135.c00030_NODE_30...region001.gbk,0.024973119,TRUE,0
135,lichen_135.c00120_NODE_12...region001.gbk,0.063799018,TRUE,0
135,lichen_135.c00166_NODE_16...region001.gbk,0.162952139,TRUE,0
136,lichen_136.c00036_NODE_36...region001.gbk,0.03950881,TRUE,0
14,lichen_14.scaffold_1042.region001.gbk,0.041143186,TRUE,0
14,lichen_14.scaffold_11.region001.gbk,0.087394372,TRUE,0
14,lichen_14.scaffold_1135.region001.gbk,0.015356591,TRUE,0
14,lichen_14.scaffold_1207.region001.gbk,0,TRUE,0
14,lichen_14.scaffold_126.region001.gbk,0.039365085,TRUE,0
14,lichen_14.scaffold_1327.region001.gbk,0.177382971,TRUE,0
14,lichen_14.scaffold_1402.region001.gbk,0.086956522,TRUE,0
14,lichen_14.scaffold_1415.region001.gbk,0.034482759,TRUE,0
14,lichen_14.scaffold_147.region001.gbk,0.011901176,TRUE,0
14,lichen_14.scaffold_1510.region001.gbk,0.057971014,TRUE,0
14,lichen_14.scaffold_1521.region001.gbk,1.11E-16,TRUE,0
14,lichen_14.scaffold_1555.region001.gbk,0.039135768,TRUE,0
14,lichen_14.scaffold_1578.region001.gbk,0.072463768,TRUE,0
14,lichen_14.scaffold_1596.region001.gbk,0,TRUE,0
14,lichen_14.scaffold_1670.region001.gbk,0.02173913,TRUE,0
14,lichen_14.scaffold_171.region001.gbk,0.006344915,TRUE,0
14,lichen_14.scaffold_173.region001.gbk,0.08761182,TRUE,0
14,lichen_14.scaffold_1892.region001.gbk,0.014492754,TRUE,0
14,lichen_14.scaffold_1971.region001.gbk,0.138959674,TRUE,0
14,lichen_14.scaffold_241.region001.gbk,0.006600732,TRUE,0
14,lichen_14.scaffold_274.region001.gbk,0,TRUE,0
14,lichen_14.scaffold_306.region001.gbk,0.022224997,TRUE,0
14,lichen_14.scaffold_475.region001.gbk,0.064486444,TRUE,0
14,lichen_14.scaffold_516.region001.gbk,0.039196083,TRUE,0
14,lichen_14.scaffold_52.region001.gbk,0.043478261,TRUE,0
14,lichen_14.scaffold_535.region001.gbk,0.028985507,TRUE,0
14,lichen_14.scaffold_592.region001.gbk,0.108695652,TRUE,0
14,lichen_14.scaffold_620.region001.gbk,0.057971014,TRUE,0
14,lichen_14.scaffold_630.region001.gbk,0.304505808,TRUE,1
14,lichen_14.scaffold_651.region001.gbk,0,TRUE,0
14,lichen_14.scaffold_74.region001.gbk,0.060432188,TRUE,0
14,lichen_14.scaffold_894.region001.gbk,0.013157895,TRUE,0
140,lichen_140.scaffold_1.region001.gbk,0.03309152,TRUE,0
140,lichen_140.scaffold_107.region001.gbk,0.058435167,TRUE,0
140,lichen_140.scaffold_121.region001.gbk,0,TRUE,0
140,lichen_140.scaffold_183.region001.gbk,0.041548691,TRUE,0
140,lichen_140.scaffold_213.region001.gbk,0.078012446,TRUE,0
140,lichen_140.scaffold_23.region001.gbk,0.022991579,TRUE,0
140,lichen_140.scaffold_299.region001.gbk,0.057971014,TRUE,0
140,lichen_140.scaffold_3.region001.gbk,0.051406853,TRUE,0
140,lichen_140.scaffold_350.region001.gbk,0,TRUE,0
140,lichen_140.scaffold_73.region001.gbk,0.019267823,TRUE,0
140,lichen_140.scaffold_88.region001.gbk,0.031949968,TRUE,0
142,lichen_142.scaffold_12.region001.gbk,0.068210639,TRUE,0
142,lichen_142.scaffold_17.region001.gbk,0.038727925,TRUE,0
142,lichen_142.scaffold_2.region001.gbk,0.01447934,TRUE,0
142,lichen_142.scaffold_21.region001.gbk,0.020998392,TRUE,0
142,lichen_142.scaffold_22.region001.gbk,0.044558541,TRUE,0
142,lichen_142.scaffold_247.region001.gbk,0.061498171,TRUE,0
142,lichen_142.scaffold_35.region001.gbk,0.016605166,TRUE,0
142,lichen_142.scaffold_36.region001.gbk,0.113145881,TRUE,0
142,lichen_142.scaffold_428.region001.gbk,0.025897692,TRUE,0
142,lichen_142.scaffold_461.region001.gbk,0.076968039,TRUE,0
142,lichen_142.scaffold_487.region001.gbk,0.016203704,TRUE,0
142,lichen_142.scaffold_603.region001.gbk,0,TRUE,0
142,lichen_142.scaffold_672.region001.gbk,0,TRUE,0
148,lichen_148.c00009_NODE_9_...region001.gbk,0.198752743,TRUE,0
148,lichen_148.c00052_NODE_52...region001.gbk,0.231884058,TRUE,1
15,lichen_15.scaffold_1.region001.gbk,0.011494253,TRUE,0
15,lichen_15.scaffold_10.region001.gbk,0.181904012,TRUE,0
15,lichen_15.scaffold_114.region001.gbk,0.122343162,TRUE,0
15,lichen_15.scaffold_138.region001.gbk,0.008072712,TRUE,0
15,lichen_15.scaffold_170.region001.gbk,0.068524258,TRUE,0
15,lichen_15.scaffold_22.region001.gbk,0.072975189,TRUE,0
15,lichen_15.scaffold_26.region001.gbk,0.079470199,TRUE,0
15,lichen_15.scaffold_277.region001.gbk,0.095277955,TRUE,0
15,lichen_15.scaffold_279.region001.gbk,0.252019341,TRUE,1
15,lichen_15.scaffold_287.region001.gbk,0.05890341,TRUE,0
15,lichen_15.scaffold_29.region001.gbk,0.415293817,TRUE,1
15,lichen_15.scaffold_338.region001.gbk,0.028012232,TRUE,0
15,lichen_15.scaffold_34.region001.gbk,0.199371436,TRUE,0
15,lichen_15.scaffold_380.region001.gbk,0.044876168,TRUE,0
15,lichen_15.scaffold_4.region001.gbk,0.085989524,TRUE,0
15,lichen_15.scaffold_54.region001.gbk,0.03596064,TRUE,0
15,lichen_15.scaffold_644.region001.gbk,0,TRUE,0
15,lichen_15.scaffold_72.region001.gbk,0.10219122,TRUE,0
15,lichen_15.scaffold_80.region001.gbk,0.014285714,TRUE,0
15,lichen_15.scaffold_85.region001.gbk,0.050795478,TRUE,0
150,lichen_150.scaffold_10.region001.gbk,0.017660649,TRUE,0
150,lichen_150.scaffold_117.region001.gbk,0.05050993,TRUE,0
150,lichen_150.scaffold_13.region001.gbk,0.030927835,TRUE,0
150,lichen_150.scaffold_135.region001.gbk,0.190629742,TRUE,0
150,lichen_150.scaffold_1351.region001.gbk,0.10247152,TRUE,0
150,lichen_150.scaffold_138.region001.gbk,0.054492652,TRUE,0
150,lichen_150.scaffold_1423.region001.gbk,0.014492754,TRUE,0
150,lichen_150.scaffold_151.region001.gbk,0.394826673,TRUE,1
150,lichen_150.scaffold_1531.region001.gbk,0.027027027,TRUE,0
150,lichen_150.scaffold_17.region001.gbk,0.072970504,TRUE,0
150,lichen_150.scaffold_177.region001.gbk,0.035163697,TRUE,0
150,lichen_150.scaffold_189.region001.gbk,0.039290196,TRUE,0
150,lichen_150.scaffold_200.region001.gbk,0.049699781,TRUE,0
150,lichen_150.scaffold_209.region001.gbk,0,TRUE,0
150,lichen_150.scaffold_212.region001.gbk,0.044519453,TRUE,0
150,lichen_150.scaffold_238.region001.gbk,0.040704658,TRUE,0
150,lichen_150.scaffold_24.region001.gbk,0.075409253,TRUE,0
150,lichen_150.scaffold_245.region001.gbk,0.037220811,TRUE,0
150,lichen_150.scaffold_247.region001.gbk,0.0125,TRUE,0
150,lichen_150.scaffold_254.region001.gbk,0.038455248,TRUE,0
150,lichen_150.scaffold_271.region001.gbk,0.029268293,TRUE,0
150,lichen_150.scaffold_3.region001.gbk,0.121813649,TRUE,0
150,lichen_150.scaffold_354.region001.gbk,0.035669092,TRUE,0
150,lichen_150.scaffold_358.region001.gbk,0.016367262,TRUE,0
150,lichen_150.scaffold_37.region001.gbk,0.0663597,TRUE,0
150,lichen_150.scaffold_379.region001.gbk,0.025437202,TRUE,0
150,lichen_150.scaffold_391.region001.gbk,0.073929961,TRUE,0
150,lichen_150.scaffold_4.region001.gbk,0.04558523,TRUE,0
150,lichen_150.scaffold_402.region001.gbk,0.018181818,TRUE,0
150,lichen_150.scaffold_403.region001.gbk,0.036988576,TRUE,0
150,lichen_150.scaffold_423.region001.gbk,0.051282051,TRUE,0
150,lichen_150.scaffold_452.region001.gbk,0.121624615,TRUE,0
150,lichen_150.scaffold_478.region001.gbk,0.018867925,TRUE,0
150,lichen_150.scaffold_51.region001.gbk,0.03561404,TRUE,0
150,lichen_150.scaffold_515.region001.gbk,0.014760148,TRUE,0
150,lichen_150.scaffold_585.region001.gbk,0.009584103,TRUE,0
150,lichen_150.scaffold_591.region001.gbk,0.010869565,TRUE,0
150,lichen_150.scaffold_650.region001.gbk,0.013353241,TRUE,0
150,lichen_150.scaffold_68.region001.gbk,0.193835828,TRUE,0
150,lichen_150.scaffold_783.region001.gbk,0.088573896,TRUE,0
150,lichen_150.scaffold_8.region001.gbk,0.005934274,TRUE,0
150,lichen_150.scaffold_836.region001.gbk,0.246780441,TRUE,1
150,lichen_150.scaffold_856.region001.gbk,0.043478261,TRUE,0
150,lichen_150.scaffold_869.region001.gbk,0.04315197,TRUE,0
150,lichen_150.scaffold_886.region001.gbk,0.054175716,TRUE,0
150,lichen_150.scaffold_89.region001.gbk,0.019163763,TRUE,0
150,lichen_150.scaffold_917.region001.gbk,0.03960396,TRUE,0
150,lichen_150.scaffold_92.region001.gbk,0.026649576,TRUE,0
151,lichen_151.scaffold_47.region001.gbk,0.058416182,TRUE,0
151,lichen_151.scaffold_67.region001.gbk,0.170638997,TRUE,0
151,lichen_151.scaffold_8.region001.gbk,0.133704704,TRUE,0
153,lichen_153.scaffold_104.region001.gbk,0.093618305,TRUE,0
153,lichen_153.scaffold_112.region001.gbk,0.066319365,TRUE,0
153,lichen_153.scaffold_122.region001.gbk,0,TRUE,0
153,lichen_153.scaffold_132.region001.gbk,0.004310345,TRUE,0
153,lichen_153.scaffold_143.region001.gbk,0.042394827,TRUE,0
153,lichen_153.scaffold_149.region001.gbk,0.029268293,TRUE,0
153,lichen_153.scaffold_150.region001.gbk,0.025,TRUE,0
153,lichen_153.scaffold_188.region001.gbk,0.04463259,TRUE,0
153,lichen_153.scaffold_2.region001.gbk,0.019047619,TRUE,0
153,lichen_153.scaffold_234.region001.gbk,0.011173184,TRUE,0
153,lichen_153.scaffold_24.region001.gbk,0.024161815,TRUE,0
153,lichen_153.scaffold_26.region001.gbk,0.027909918,TRUE,0
153,lichen_153.scaffold_265.region001.gbk,0,TRUE,0
153,lichen_153.scaffold_27.region001.gbk,0.004638724,TRUE,0
153,lichen_153.scaffold_373.region001.gbk,0.011235955,TRUE,0
153,lichen_153.scaffold_38.region001.gbk,0.105158435,TRUE,0
153,lichen_153.scaffold_403.region001.gbk,0.059179899,TRUE,0
153,lichen_153.scaffold_412.region001.gbk,0,TRUE,0
153,lichen_153.scaffold_42.region001.gbk,1.11E-16,TRUE,0
153,lichen_153.scaffold_482.region001.gbk,0.009090909,TRUE,0
153,lichen_153.scaffold_526.region001.gbk,0.064663914,TRUE,0
153,lichen_153.scaffold_55.region001.gbk,0.113193845,TRUE,0
153,lichen_153.scaffold_629.region001.gbk,0,TRUE,0
153,lichen_153.scaffold_65.region001.gbk,0.094718756,TRUE,0
153,lichen_153.scaffold_657.region001.gbk,0.051159856,TRUE,0
154,lichen_154.scaffold_11.region001.gbk,0.106670179,TRUE,0
154,lichen_154.scaffold_2.region001.gbk,0.132966411,TRUE,0
154,lichen_154.scaffold_50.region001.gbk,0.307752899,TRUE,1
154,lichen_154.scaffold_68.region001.gbk,0.045454545,TRUE,0
159,lichen_159.scaffold_103.region001.gbk,0.0446548,TRUE,0
159,lichen_159.scaffold_105.region001.gbk,0.267048313,TRUE,1
159,lichen_159.scaffold_11.region001.gbk,0.118259227,TRUE,0
159,lichen_159.scaffold_1143.region001.gbk,0.04165189,TRUE,0
159,lichen_159.scaffold_128.region001.gbk,0.074057525,TRUE,0
159,lichen_159.scaffold_163.region001.gbk,0.027662261,TRUE,0
159,lichen_159.scaffold_195.region001.gbk,0.068897009,TRUE,0
159,lichen_159.scaffold_20.region001.gbk,1.11E-16,TRUE,0
159,lichen_159.scaffold_232.region001.gbk,0.017478499,TRUE,0
159,lichen_159.scaffold_255.region001.gbk,0.015037594,TRUE,0
159,lichen_159.scaffold_303.region001.gbk,0.051269264,TRUE,0
159,lichen_159.scaffold_314.region001.gbk,0.028985507,TRUE,0
159,lichen_159.scaffold_321.region001.gbk,0.041636216,TRUE,0
159,lichen_159.scaffold_33.region001.gbk,0,TRUE,0
159,lichen_159.scaffold_402.region001.gbk,0.0684577,TRUE,0
159,lichen_159.scaffold_41.region001.gbk,0.054431081,TRUE,0
159,lichen_159.scaffold_428.region001.gbk,0.106685182,TRUE,0
159,lichen_159.scaffold_468.region001.gbk,0.019230769,TRUE,0
159,lichen_159.scaffold_470.region001.gbk,0.02779641,TRUE,0
159,lichen_159.scaffold_497.region001.gbk,0,TRUE,0
159,lichen_159.scaffold_500.region001.gbk,0.182377873,TRUE,0
159,lichen_159.scaffold_503.region001.gbk,0.223209975,TRUE,1
159,lichen_159.scaffold_523.region001.gbk,0.060414912,TRUE,0
159,lichen_159.scaffold_607.region001.gbk,0.139083935,TRUE,0
159,lichen_159.scaffold_671.region001.gbk,0.091797173,TRUE,0
159,lichen_159.scaffold_7.region001.gbk,0.015625,TRUE,0
159,lichen_159.scaffold_711.region001.gbk,0.051222591,TRUE,0
159,lichen_159.scaffold_748.region001.gbk,0,TRUE,0
159,lichen_159.scaffold_8.region001.gbk,0.016246232,TRUE,0
159,lichen_159.scaffold_933.region001.gbk,0.042466233,TRUE,0
16,lichen_16.scaffold_105.region001.gbk,0.035864632,TRUE,0
16,lichen_16.scaffold_1270.region001.gbk,0.08659028,TRUE,0
16,lichen_16.scaffold_130.region001.gbk,0.020617048,TRUE,0
16,lichen_16.scaffold_154.region001.gbk,1.11E-16,TRUE,0
16,lichen_16.scaffold_1931.region001.gbk,0,TRUE,0
16,lichen_16.scaffold_315.region001.gbk,0.002087683,TRUE,0
16,lichen_16.scaffold_438.region001.gbk,0.016129032,TRUE,0
16,lichen_16.scaffold_535.region001.gbk,0.014755324,TRUE,0
16,lichen_16.scaffold_769.region001.gbk,0,TRUE,0
16,lichen_16.scaffold_796.region001.gbk,0.031754163,TRUE,0
16,lichen_16.scaffold_992.region001.gbk,0.085470812,TRUE,0
160,lichen_160.scaffold_101.region001.gbk,0,TRUE,0
160,lichen_160.scaffold_115.region001.gbk,0,TRUE,0
160,lichen_160.scaffold_1206.region001.gbk,0.102564103,TRUE,0
160,lichen_160.scaffold_1286.region001.gbk,0.041781957,TRUE,0
160,lichen_160.scaffold_1310.region001.gbk,0,TRUE,0
160,lichen_160.scaffold_1492.region001.gbk,0.074140936,TRUE,0
160,lichen_160.scaffold_152.region001.gbk,0.00105539,TRUE,0
160,lichen_160.scaffold_1593.region001.gbk,0.013693115,TRUE,0
160,lichen_160.scaffold_1712.region001.gbk,1.11E-16,TRUE,0
160,lichen_160.scaffold_1844.region001.gbk,0.183673469,TRUE,0
160,lichen_160.scaffold_1987.region001.gbk,0.00990099,TRUE,0
160,lichen_160.scaffold_235.region001.gbk,0.05291124,TRUE,0
160,lichen_160.scaffold_288.region001.gbk,0.02779641,TRUE,0
160,lichen_160.scaffold_360.region001.gbk,0.061637753,TRUE,0
160,lichen_160.scaffold_4.region001.gbk,0.013092463,TRUE,0
160,lichen_160.scaffold_519.region001.gbk,0.060414912,TRUE,0
160,lichen_160.scaffold_585.region001.gbk,0.030033985,TRUE,0
160,lichen_160.scaffold_623.region001.gbk,0.091797173,TRUE,0
160,lichen_160.scaffold_645.region001.gbk,0.036363636,TRUE,0
160,lichen_160.scaffold_675.region001.gbk,0,TRUE,0
160,lichen_160.scaffold_701.region001.gbk,0.051222591,TRUE,0
160,lichen_160.scaffold_737.region001.gbk,0.029027576,TRUE,0
160,lichen_160.scaffold_743.region001.gbk,0.014492754,TRUE,0
160,lichen_160.scaffold_752.region001.gbk,0.0684577,TRUE,0
160,lichen_160.scaffold_84.region001.gbk,0.128205128,TRUE,0
160,lichen_160.scaffold_89.region001.gbk,0.02745098,TRUE,0
161,lichen_161.scaffold_1.region001.gbk,0.015352675,TRUE,0
161,lichen_161.scaffold_102.region001.gbk,0.050780647,TRUE,0
161,lichen_161.scaffold_1038.region001.gbk,0.028616852,TRUE,0
161,lichen_161.scaffold_1040.region001.gbk,0.082260391,TRUE,0
161,lichen_161.scaffold_1042.region001.gbk,0.012931034,TRUE,0
161,lichen_161.scaffold_1082.region001.gbk,0.005633848,TRUE,0
161,lichen_161.scaffold_1107.region001.gbk,0.100353098,TRUE,0
161,lichen_161.scaffold_1114.region001.gbk,0.038105594,TRUE,0
161,lichen_161.scaffold_1171.region001.gbk,0.030887644,TRUE,0
161,lichen_161.scaffold_1184.region001.gbk,0.038879506,TRUE,0
161,lichen_161.scaffold_1285.region001.gbk,0.17902272,TRUE,0
161,lichen_161.scaffold_1317.region001.gbk,0.144155673,TRUE,0
161,lichen_161.scaffold_1428.region001.gbk,0.014492754,TRUE,0
161,lichen_161.scaffold_1437.region001.gbk,0.064550171,TRUE,0
161,lichen_161.scaffold_1453.region001.gbk,0.02030819,TRUE,0
161,lichen_161.scaffold_1455.region001.gbk,0.091647554,TRUE,0
161,lichen_161.scaffold_1481.region001.gbk,0.034353934,TRUE,0
161,lichen_161.scaffold_1490.region001.gbk,0.028445949,TRUE,0
161,lichen_161.scaffold_1535.region001.gbk,0.04315197,TRUE,0
161,lichen_161.scaffold_1547.region001.gbk,0,TRUE,0
161,lichen_161.scaffold_1727.region001.gbk,0.02173913,TRUE,0
161,lichen_161.scaffold_1838.region001.gbk,0.02173913,TRUE,0
161,lichen_161.scaffold_2014.region001.gbk,0.050096339,TRUE,0
161,lichen_161.scaffold_2039.region001.gbk,0.043478261,TRUE,0
161,lichen_161.scaffold_2099.region001.gbk,0.043478261,TRUE,0
161,lichen_161.scaffold_2239.region001.gbk,0.076968039,TRUE,0
161,lichen_161.scaffold_2429.region001.gbk,0.020998392,TRUE,0
161,lichen_161.scaffold_255.region001.gbk,0.257311914,TRUE,1
161,lichen_161.scaffold_2590.region001.gbk,0.010869565,TRUE,0
161,lichen_161.scaffold_260.region001.gbk,0.027188821,TRUE,0
161,lichen_161.scaffold_2696.region001.gbk,0.029201449,TRUE,0
161,lichen_161.scaffold_2921.region001.gbk,0.010869565,TRUE,0
161,lichen_161.scaffold_327.region001.gbk,0.048125383,TRUE,0
161,lichen_161.scaffold_409.region001.gbk,0.073742565,TRUE,0
161,lichen_161.scaffold_458.region001.gbk,0.023356827,TRUE,0
161,lichen_161.scaffold_47.region001.gbk,0.011050063,TRUE,0
161,lichen_161.scaffold_488.region001.gbk,0.006600732,TRUE,0
161,lichen_161.scaffold_528.region001.gbk,0.0228397,TRUE,0
161,lichen_161.scaffold_55.region001.gbk,0.032527999,TRUE,0
161,lichen_161.scaffold_59.region001.gbk,0,TRUE,0
161,lichen_161.scaffold_627.region001.gbk,0.041296898,TRUE,0
161,lichen_161.scaffold_644.region001.gbk,0.038416829,TRUE,0
161,lichen_161.scaffold_692.region001.gbk,0.033651692,TRUE,0
161,lichen_161.scaffold_708.region001.gbk,0.063586488,TRUE,0
161,lichen_161.scaffold_744.region001.gbk,0.14635487,TRUE,0
161,lichen_161.scaffold_775.region001.gbk,0.03908906,TRUE,0
161,lichen_161.scaffold_786.region001.gbk,0.039999705,TRUE,0
161,lichen_161.scaffold_816.region001.gbk,0.060966671,TRUE,0
161,lichen_161.scaffold_845.region001.gbk,0.00212766,TRUE,0
161,lichen_161.scaffold_87.region001.gbk,0.089663953,TRUE,0
161,lichen_161.scaffold_877.region001.gbk,0.025830258,TRUE,0
161,lichen_161.scaffold_892.region001.gbk,0.01734104,TRUE,0
161,lichen_161.scaffold_893.region001.gbk,0.068167412,TRUE,0
161,lichen_161.scaffold_951.region001.gbk,0.014492754,TRUE,0
161,lichen_161.scaffold_958.region001.gbk,0.024752475,TRUE,0
161,lichen_161.scaffold_961.region001.gbk,0.030838629,TRUE,0
162,lichen_162.scaffold_1070.region001.gbk,0.046519954,TRUE,0
162,lichen_162.scaffold_1117.region001.gbk,0.01459044,TRUE,0
162,lichen_162.scaffold_1122.region001.gbk,0.04323758,TRUE,0
162,lichen_162.scaffold_1138.region001.gbk,0.070386014,TRUE,0
162,lichen_162.scaffold_128.region001.gbk,0.113832267,TRUE,0
162,lichen_162.scaffold_1286.region001.gbk,0.027066895,TRUE,0
162,lichen_162.scaffold_13.region001.gbk,0.150040583,TRUE,0
162,lichen_162.scaffold_1311.region001.gbk,0.019469027,TRUE,0
162,lichen_162.scaffold_1314.region001.gbk,0.054441261,TRUE,0
162,lichen_162.scaffold_137.region001.gbk,0.077608768,TRUE,0
162,lichen_162.scaffold_14.region001.gbk,0.104429887,TRUE,0
162,lichen_162.scaffold_1403.region001.gbk,0,TRUE,0
162,lichen_162.scaffold_1418.region001.gbk,0.02639586,TRUE,0
162,lichen_162.scaffold_1431.region001.gbk,1.11E-16,TRUE,0
162,lichen_162.scaffold_150.region001.gbk,0.117255253,TRUE,0
162,lichen_162.scaffold_151.region001.gbk,0.067908591,TRUE,0
162,lichen_162.scaffold_1524.region001.gbk,0.006465517,TRUE,0
162,lichen_162.scaffold_1577.region001.gbk,0.225403331,TRUE,1
162,lichen_162.scaffold_1582.region001.gbk,0.0228397,TRUE,0
162,lichen_162.scaffold_1612.region001.gbk,0.02173913,TRUE,0
162,lichen_162.scaffold_162.region001.gbk,0.071276147,TRUE,0
162,lichen_162.scaffold_1667.region001.gbk,0.029196725,TRUE,0
162,lichen_162.scaffold_1674.region001.gbk,0.052076323,TRUE,0
162,lichen_162.scaffold_171.region001.gbk,0.046264401,TRUE,0
162,lichen_162.scaffold_1751.region001.gbk,0.015086207,TRUE,0
162,lichen_162.scaffold_1846.region001.gbk,0.015673444,TRUE,0
162,lichen_162.scaffold_1878.region001.gbk,0.014373717,TRUE,0
162,lichen_162.scaffold_1905.region001.gbk,0,TRUE,0
162,lichen_162.scaffold_1906.region001.gbk,0,TRUE,0
162,lichen_162.scaffold_2120.region001.gbk,0.069256298,TRUE,0
162,lichen_162.scaffold_2350.region001.gbk,0.152208752,TRUE,0
162,lichen_162.scaffold_2393.region001.gbk,0.04419111,TRUE,0
162,lichen_162.scaffold_242.region001.gbk,0.064988867,TRUE,0
162,lichen_162.scaffold_253.region001.gbk,0.067401403,TRUE,0
162,lichen_162.scaffold_2547.region001.gbk,0.03125,TRUE,0
162,lichen_162.scaffold_257.region001.gbk,0.007518797,TRUE,0
162,lichen_162.scaffold_2607.region001.gbk,0.02173913,TRUE,0
162,lichen_162.scaffold_2623.region001.gbk,0.00990099,TRUE,0
162,lichen_162.scaffold_263.region001.gbk,0.037988993,TRUE,0
162,lichen_162.scaffold_2651.region001.gbk,0,TRUE,0
162,lichen_162.scaffold_291.region001.gbk,0.064833258,TRUE,0
162,lichen_162.scaffold_2991.region001.gbk,0.178824397,TRUE,0
162,lichen_162.scaffold_3057.region001.gbk,0.062669618,TRUE,0
162,lichen_162.scaffold_351.region001.gbk,0.059077991,TRUE,0
162,lichen_162.scaffold_358.region001.gbk,0.07826087,TRUE,0
162,lichen_162.scaffold_389.region001.gbk,0.22592973,TRUE,1
162,lichen_162.scaffold_464.region001.gbk,0.094306424,TRUE,0
162,lichen_162.scaffold_47.region001.gbk,0.108324347,TRUE,0
162,lichen_162.scaffold_487.region001.gbk,0.010889292,TRUE,0
162,lichen_162.scaffold_499.region001.gbk,0.108292189,TRUE,0
162,lichen_162.scaffold_52.region001.gbk,0.056945839,TRUE,0
162,lichen_162.scaffold_522.region001.gbk,0.059889653,TRUE,0
162,lichen_162.scaffold_536.region001.gbk,0.054732276,TRUE,0
162,lichen_162.scaffold_586.region001.gbk,0.21900327,TRUE,1
162,lichen_162.scaffold_622.region001.gbk,0.078147846,TRUE,0
162,lichen_162.scaffold_674.region001.gbk,0.040600968,TRUE,0
162,lichen_162.scaffold_72.region001.gbk,0.01992711,TRUE,0
162,lichen_162.scaffold_720.region001.gbk,0.037975667,TRUE,0
162,lichen_162.scaffold_726.region001.gbk,0.071059915,TRUE,0
162,lichen_162.scaffold_743.region001.gbk,0.085470812,TRUE,0
162,lichen_162.scaffold_744.region001.gbk,0.241554618,TRUE,1
162,lichen_162.scaffold_791.region001.gbk,0.09375,TRUE,0
162,lichen_162.scaffold_794.region001.gbk,0.10402133,TRUE,0
162,lichen_162.scaffold_88.region001.gbk,0.144155673,TRUE,0
162,lichen_162.scaffold_99.region001.gbk,0,TRUE,0
